titulo,valor
Morar Com a Lua,1
Morando No Sapato,1
Oxitocina,1
Oxalá Babá,1
Oxalá,1
Ovo de Codorna,1
Momento Certo,1
Monalisa,1
Over,1
Monarco Velha Guarda Da Portela,1
Monkey Man,1
Monomania,1
Mora Na Filosofia,1
Outros Ideais,1
Outro lugar,1
Outro Recado,1
Morada Divina,1
Outro Lugar,1
Outra Vida,1
Morada Divina,1
Morador de Rua,1
Minha Direção,1
Pai e mãe,1
Minha Cidade,1
Meu Parceiro,1
Meu Mel,1
Meu Mundo E Nada Mais,1
Meu Mundo Ficaria Completo (Com Você),1
Papo Com Cartola,1
Meu Mundo É Hoje / Mundo de Zinco,1
Papelão,1
Papel maché,1
Meu Pai Oxalá,1
Papel de Homem,1
Papel Reclame,1
Meu Rádio e Meu Mulato,1
Papel Perfeito,1
Meu Pirão Primeiro,1
Meu Plano,1
Meu Pranto Continua,1
Meu Pranto Rolou / Se Ela Quisesse / Turbilhão,1
Meu Querido Amor,1
Meu Refrigerador Não Funciona,1
Meu Refúgio e Fortaleza (feat. Rodeth Diogo & Flávio Calombe),1
Meu Reggae é Roots,1
Meu Louco,1
Papo de Samba,1
Meu Lema,1
Meu Jeito de Cantar,1
Meu Chão,1
Meu Coração,1
Parabolicamará,1
Meu Coração Bateu,1
Meu Coração Não Te Esquece,1
Para de Tentar Me Esquecer,1
Meu Coração Quase Parou,1
Meu Coração Tá Aí,1
Meu Coração é Dela,1
Meu Defeito,1
Meu Deus,1
Meu Erro,1
Meu Erro (Superstar),1
Para Nunes e Ondina,1
Meu Fraco É Café Forte,1
Para Lennon E McCartney,1
Meu Fraco É Mulher / Doce Amor / Mulher De Malandro / Apanhando Papel / Arrependido / Embrulho Que Eu Carrego / Madalena Foi,1
Meu Herói Meu Exemplo,1
Papéis Invertidos,1
Papa Perdoa Tom Zé,1
Pantanal,1
Pais E Filhos / Stand By Me,1
Milagreiro (feat. Cássia Eller),1
Palco,1
Palavras No Corpo,1
Midnighter,1
Migué,1
Mil Faces de um Homem Leal (Marighella),1
Mil Razões,1
Paixão antiga,1
Mil e uma Trapalhadas,1
Paixão Igual Não Tem,1
Miles Away,1
Meu Rádio e Meu Mulato (Odeon),1
Million Reasons,1
Paixão Bumerangue,1
Mimar Você,1
Mina do Condomínio (Superstar),1
Minas/Paula E Bebeto,1
Paixao Segundo Eu,1
Paisagem da Janela,1
Pais e Filhos,1
Minha Arte de Amar (feat. Fátima Guedes),1
Mexerico,1
Meus bons amigos,1
Palhaco,1
Meus Vinte Anos,1
Meu Samba É Comprovador,1
Meu Sambista Meu Amigo,1
Panis Et Circenses,1
Meu Sangue Ferve por Você,1
Meu Senhor do Bonfim,1
Meu Talento,1
Meu Tamborim,1
Pandeiro,1
Meu Terreiro É de Xangô,1
Palpite Infeliz / Frankenstein (Frankenstein da Vila) / Feitiço da Vila (Ao Vivo),1
Palpite Infeliz (Ao Vivo),1
Meu Violão (Ao Vivo),1
Palo Alto,1
Meu caso,1
Meu drama (Senhora tentação),1
Palmares 1999,1
Meu mundo gira em torno de você,1
Meu recado C 1995,1
Meus Tempos De Criança,1
Mucuripe,1
Os Seus Botões,1
Mudança de estação,1
"Olha a Saia Dela / Muito Embora Abandonado / Limoeiro, Limão",1
Olho Grande / Tá A Fim De Sambar,1
Olho Bento,1
Olhares,1
Olhar Brasileiro,1
Na Correria,1
Na Feira De Santarem,1
Na Gangorra,1
Na Garrafa,1
Olha a virada,1
"Na Glória, o Melhor do Mundo",1
Na Manteiga,1
Olha a Explosão,1
Na Hora do Adeus,1
Olha O Que O Amor Me Faz / Citação: All By Myself,1
Olha O Que Amor Me Faz / Citação: All By Myself,1
Na Hora do Almoço (feat. Gilvan de Oliveira),1
Olha O Boi,1
Na Janela do Dia,1
Na Linha do Mar,1
Na Maciota,1
Na Cantoria,1
Na Cama,1
Olhos Castanhos,1
Olhos Marejando,1
Na Baixa do Sapateiro,1
Onda,1
On the Other Side,1
On a Bayonet,1
On Your Side,1
On With The Show,1
Na Baixa do Sapateiro (Bahia),1
Na Barra da Saia,1
"Olé, Olá ",1
Na Base Do Beijo / Manda Ver / Pra Abalar,1
Na Batida do Tambor,1
Olodum me leva,1
Na Beira do Cais,1
Na Boca / Fala Baixinho / Climatizar / Só Alegria,1
Na Boca do Beco,1
Olhos Verdes,1
Olhos Nos Othos,1
Olhos Nos Olhos,1
Na Cadencia Do Samba,1
"Na Madureira Moderníssima, Hei Sempre De Ouvir Cantar Uma Sabiá",1
Oitavo Andar (Uma Canção Sobre o Amor),1
Onde A Cobra É Bicho Manso,1
Odara,1
Na Água do Rio,1
Nabucodonosor,1
Nabucodonosor,1
Oferendar,1
Odé E Adão,1
Odu Re Odure Ayelala,1
Nada Alem,1
Odile Odilá /Genesis (Parto) /O Ronco da Cuíca,1
Odile Odila,1
Nada Foi em Vão,1
Na Mesma Proporção,1
Oceano,1
Obá,1
Obsessão (medley),1
Nada Pra Mim,1
Nada Se Perdeu,1
Nada Vai Me Convencer,1
Obrigado Pai,1
Obrigado Nei,1
Obrigado Jesus (Jorge Jesus),1
Na subida do morro (com Jards Macalé),1
Ogum Akorô,1
Na sombra da lua,1
"Na rua, na chuva, na fazenda (Casinha de sapé)",1
Na Pagodeira / Saudade do Amor / Tá Chovendo Mulher,1
Oi Estou te Amando (Acústico),1
Oi Amor / Ninguém É Dono de Ninguém / Beijo Doce / Preciso Viver / Uma Namorada,1
Oi Amor,1
Na Subida do Morro (feat. Jards Macalé),1
"Oh, Seu Oscar / Mulato Calado / Preconceito",1
"Oh, Dona Ignez!",1
Na Tonga Da Mironga Do Kabuletê,1
Oh Rosa!,1
Oh Nina!,1
"Oh My Love, My Love",1
Oh My,1
Na Verdade Não Tá,1
Ogum pai,1
Ogum de Ronda,1
Na hora da raiva,1
Ogum de Malê,1
Ogum Pa,1
Ogum Me Disse Que Dançar Nagô É Bom...,1
Onda de Poeta,1
Na Asa Do Vento,1
Os Sabores dos Homens,1
Musa da Babilônia,1
Mulher de Fibra,1
Os Alquimistas Estão Chegando Os Alquimistas,1
"Os ""pingos"" da chuva",1
Orquídea,1
Mundo Musical,1
Mundo da Ilusão,1
Mundo de Ilusão,1
Mundo de Ilusões,1
Muralhas,1
Orestes,1
Mutirão De Amor,1
Musa em Fuga,1
Ordem Na Bagunça,1
Oração de Mãe Menininha,1
Musas,1
Music Sounds Better With You,1
Musica Pra Pular Brasileira,1
Orange Lady,1
Ora Vejam Só,1
Mustang Cor De Sangue,1
Os Amantes,1
Os Anjos,1
Os Anjos,1
Mulher da Minha Vida,1
Muito Obrigado Axé,1
Mulata De Verdade,1
Mulata Fuzarqueira,1
"Mulata Yê, Yê, Yê",1
Mulato Bamba,1
Os Originais do Samba Filosofia de Quintal,1
Mulato Calado,1
Mulemba Xangóla,1
Os Grilos,1
Mulher Bombeiro,1
Mulher Magoada,1
Mulher Maravilha,1
Mulher Rendeira,1
Mulher Valente É MInha Mãe,1
Mulher chorana,1
Os Brasíadas / Música Incidental: O Canto Do Pagé,1
Mulher da Melhor Qualidade,1
Os Barcos,1
Os Argonautas,1
Mustapha,1
Oposto da Paixão,1
Onde A Dor Não Tem Razão,1
Música Boa ao Vivo   Garota de ipanema   Diogo Nogueira   Péricles   Thiaguinho,1
Onde está a Honestidade?,1
Mãe É Sempre Mãe,1
Mô Love (Ao Vivo),1
Música Boa ao Vivo   Deixa a vida me levar   Zeca Pagodinho,1
Música Boa ao Vivo   Deixa eu te amar   Diogo Nogueira,1
Música Boa ao Vivo   Foi um rio que passou na minha vida   Zeca Pagodinho   Macelo D2   Dudu Nobre,1
Onde a Dor Nao Tem Razao,1
Onde Você Mora? (Acústico),1
Onde Tu Vai João?,1
Música Boa ao Vivo   Insensato Destino   Fundo de Quintal   Maria Rita   Thiaguinho,1
My Body Is a Cage,1
Música Boa ao Vivo   Maneiras    Zeca Pagodinho   Macelo D2,1
Onde Está a Honestidade?,1
Música Urbana 2,1
Onde Está a Florisbela?,1
Onde Está Você,1
N,1
Onde Está / Sonhos / Lucidez,1
Onde Andaras,1
N,1
Mãe Oyá,1
Mãe Alice,1
Onde o Rio é Mais Baiano (feat. Caetano Veloso),1
Máscara Negra / Mulata Ye Ye Ye,1
My Immortal,1
Operário padrão,1
My Interpretation,1
Opachorô,1
My Life Is Going On,1
My Night With the Prostitute from Marseille,1
My Only One (No Hay Nadie Más),1
My Wife,1
"My Wife, Lost In the Wild",1
Only You (And You Alone),1
Only Together,1
One Way Ticket,1
"One O'Clock Last Morning, 20th April 1970",1
One Night Only,1
One More Time,1
One And Only,1
One,1
Onde É Que Você Estava,1
Máscara,1
Preto Do Beco,1
Jesus Na Favela (Ao Vivo),1
Sinto Algo Em Meu Coração,1
Escudos,1
Esbanjando Amor / Sacode as Cadeiras / Vai Lá,1
Escadas da Penha,1
Samba estranho,1
Samba em Prelúdio,1
Samba em Paz,1
Samba e amor,1
Samba e Amor (feat. Seu Jorge),1
Escondida,1
Escrito Nas Estrelas,1
"Samba do Samuel / Vem pro Samba Meu Amor / Força Total (feat. Juan, Analimar Ventapane & Martinho Antônio)",1
Erva Venenosa (Poison Ivy),1
Escurinho / Ilmo Sr. Ciro Monteiro (Receita Pra Virar Casaca de Neném),1
Samba do Navegador,1
Samba do Mirerê/Capitão do Mato,1
Esotérico,1
Espaçosa Demais,1
Espelho da vida,1
"Espelho, Espelho Meu",1
Samba do Balacobaco,1
Samba do Avião / Só Tinha Que Ser Com Você,1
Samba no Nepal,1
Samba no Quintal,1
Samba da Nega Chegou,1
Sambado,1
Sambolatino,1
Sambita,1
Enterro de Iyalorixá,1
Entra Nessa Pilha Não,1
Sambista,1
O Caderninho,1
Sambas de Roda,1
Sambar Com Fé Eu Vou,1
Entrelinhas,1
Sambadear,1
Erva Venenosa,1
Então Vai,1
Samba é Nossa Cara/Sorriso de Criança,1
Epitáfio De Um Sambista,1
Equalize,1
Samba É Bom,1
Era Casa Era Jardim / Veja Margarida,1
Era uma Vez,1
Errei / Nega Maluca,1
Errei... Erramos,1
Samba do Avião / Samba de uma Nota Só / Garota de Ipanema,1
Espera,1
Samba do Avião,1
Estado Decadente,1
Esse Coração É Meu,1
Esse Crioulo por Vôce Se Féz Poeta,1
Samba de Nicinha,1
Samba de Negro,1
Samba de Minha Terra,1
Essência da Origem,1
Samba de Helena,1
Esta Noite Eu Tive um Sonho,1
Esta Terra,1
Samba de Chico,1
Esperar Pra Ver,1
Estatuto De Boite,1
Samba de Balanço Nega,1
Estatutos De Gafieira,1
Estatutos De Gafieira (Ao Vivo),1
Estava Passeando Pelas Matas do Amazonas,1
Estação Derradeira / Minha Embaixada Chegou,1
Este Mundo É Uma Roleta,1
Samba da rosa,1
Estilo Vagabundo,1
Samba de Preta,1
Essa mina é louca (Participação especial de Jhama),1
Samba de Roda (feat. Aila Menezes & Gracinha Leporace) (feat. Aila Menezes & Gracinha Leporace),1
Essa dor vai curar,1
Espere Por Mim Morena,1
Espero,1
Espero Por Ti,1
Espetaculo Deslumbrante,1
Esplendor,1
Espumas Ao Vento (Superstar),1
Samba de una nota So,1
Samba de uma nota so,1
Esqueca,1
Samba de uma Nota Sò,1
Esquecer é Perdoar,1
Esquema Certo (Eu Tô Solteiro),1
"Esquerda, Grana e Direita",1
Esquilo não samba,1
Essa Cabrocha,1
Samba de Verdade,1
Essa Mina É Pra Casar,1
Essa Morena Arrasa,1
Essa Nega Pede Mais,1
Sambongo,1
"Sambou, Sambou",1
Ensaio Do Menos É Mais,1
Electioneering,1
Ela e Carioca,1
Ela não sabe (Mas nós sabemos),1
Ela É Dançarina,1
Ela É Demais,1
Ela é Só Dela (feat. MC KEVINHO),1
Ele Não é a Vossa mas é o Papa,1
Ele É Caô,1
Ele É Quem Manda,1
Saudade Fez um Samba,1
Saudade Dos Aviões Da Panair (Conversando No Bar) / Paula E Bebeto,1
"Satisfaction, (I Can´t Get No) ",1
Electricityscape,1
Saudade De Você,1
Saudade De Jackson Do Pandeiro,1
Saudade De Itapoan,1
Elephant Gun,1
Eles,1
Elmo de São Jorge,1
Elo Partido,1
Satisfeito,1
Ela chorou de amor,1
Saudade da Minha Terra / 60 Dias Apaixonado,1
Ela Vai Voltar (Todos Os Defeitos De Uma Mulher Perfeita),1
Ela Une Todas As Coisas,1
Eclipse do amor (Ao Vivo),1
Saudação À Imenjá,1
Ecumenismo,1
Edital,1
Saudação Malungo,1
Edmundo (In The Mood),1
Eduardo e Monica,1
Efeito,1
Efeito do Amor / Meu Jeito de Amar,1
El Cuarto de Tula,1
El Son No Ha Muerto,1
El Tango De Roxanne,1
El Zócalo,1
Saudades Dos Meus Botequins,1
Ela Me Faz,1
Saudade não é solidão,1
Saudade fez um samba,1
"Ela Sambou, Eu Dancei",1
Ela Tá Beba Doida (Beba Doida),1
Satisfeito,1
Em Cada Sonho (O Amor Feito Flecha),1
Sambou...Sambou,1
Engenho Novo,1
Encontro (Por Um Instante O Amor),1
Encontro Perfeito,1
Encontro da Velha Guarda,1
Santa morena,1
Encontros Cariocas (feat. Moacyr Luz),1
Encruzilhada,1
Endereço Dos Bailes / Igualdade / Rap das Armas / Rap da Felicidade,1
Engano Seu,1
Engasga gato/Casa barata,1
Engomadinho,1
Em Nome do Sol,1
Engomadinho/ Ganha,1
Enjoy the Silence,1
Sanfona Desafinada,1
"Enquanto Houver Manueira / Onde Estão Os Tamborins? / Levanta, Mangueira",1
Sandália de Prata,1
Sandalia Dela,1
Samurai,1
Enrosca,1
Same Mistake,1
Santo Amaro Ê Ê,1
Santo Amaro Ê Ê (DP) Quixabeira (DP) Reconvexo (Caetano Veloso) Minha Senhora (DP) Viola Meu Bem (DP),1
Santo Antonio Padroeiro,1
Santo Antônio Me Avisou,1
Em Paz,1
Em Qualquer Lugar,1
Em Verso e Prosa,1
Embalo,1
Sapato de Ouro,1
Sapato Velho (Incidental San Vicente),1
Sapato Velho,1
Embola a Bola (Cateretê),1
Emilia,1
"Emorio, Oxossi, Lendas Das Matas",1
Sao Gonça,1
Emoções,1
Santo e Orixá,1
Empresário de Araque / Sururu na Praça Sete,1
"Empurra, Empurra ",1
Emília,1
Encalacrado,1
Encanto da Paisagem / Cântico a Natureza (Primavera),1
Encantos Na Areia,1
Estou Apaixonado (Estoy Enamorado)/Apaixonado,1
Estou Nessa Agora,1
Easy Come Easy Go,1
Ex Mai Love,1
Eva,1
Eva (Eva),1
Evening Sun,1
Everybody Wants To Rule The World,1
Everyday People,1
Sala de Estar,1
Evocação N°1,1
Sailing,1
Ex Amor,1
Exagerado,1
Eu vou pra Olinda,1
Exaltação A Mangueira,1
Saia do Caminho,1
Saia Rodada,1
Sai pra Lá Brocoió / Eu Ainda Tenho uma Cama pra Dormir / Nêga Meu Consolo / Chega de Padecer,1
Exaltação à Mangueira,1
Excesso Exceto,1
Sai Fora (A Fila Anda),1
Exhale (Shoop Shoop),1
Exit Music (For a Film),1
"Eu, Você e Mais Ninguém ",1
Salseiro,1
Samba da Mala,1
Salve o Mar,1
Samba Bom de Bola,1
Eu Vou Seguir,1
Eu e Mim,1
Samba Aí Papai,1
Eu e a Brisa,1
Salão De Beleza,1
Eu e a Cama,1
Eu e a Saudade,1
Salve simpatia / A banda do Zé Pretinho,1
Eu e a violinha,1
Salva a Humanidade,1
Salve a Mocidade,1
Salve Jorge! O Guerreiro Na Fé,1
Eu sou o Samba,1
Eu também quero beijar,1
"Eu te amo, te amo, te amo",1
Eu te homenageava,1
Salve Deus,1
Eu te procuro,1
Salvation,1
Expresso Madureira,1
Extra (Acústico) (feat. Gilberto Gil),1
Extra II,1
Falso Boêmio,1
Falangeiro de Ogum,1
Falo de Amor,1
Saber que pensa em mim,1
Saber Voar,1
Falsa Amizade,1
Saber Chegar,1
Sabadá,1
Falso Advogado,1
Sa Parada,1
Falso Pai de Santo / Rabo de Saia,1
Sagrado Coração,1
Falso Retrato (U,1
SLOW DANCING IN THE DARK,1
Falta Isso Aqui,1
Falta de Nós,1
Rádio Pirata,1
Falta de Silêncio,1
Run the World (Girls),1
Rumour Has It,1
Family Affair,1
Falando de Amor,1
Falando de Amor,1
Sabor a Mi,1
Sabor do Teu Beijo,1
Exttravasa,1
Sagrada Família,1
FM Rebeldia,1
Fado Tropical,1
Sadô,1
Sacramentos,1
Sacode Morena,1
Faixa Amarela / Não Sou Mais Disso / Deixa a Vida me Levar,1
Fake Plastic Trees,1
Fala,1
Fala De Batatinha / Ministro Do Samba,1
Saco de Feijao,1
Fala Meu Louro,1
Saco De Feijao,1
Falam De Mim,1
Falam De Mim,1
Sacerdócio,1
Sacada,1
Falando Sério,1
Samba Colorido,1
Eu Vou Rifar Meu Coração,1
Eu Vou Pagar Para Ver,1
Samba Pra Geral,1
Está Chegando a Hora,1
Está Chegando a Hora (Abre Alas),1
Estúpido Cupido,1
Eta Lele,1
Eterna Paz,1
Eternas Madrugadas,1
Eu Agora Fiquei Mal,1
Eu Aqui Cheguei,1
Eu Chorarei Amanhã,1
Samba Pra Bh,1
Eu Já Sabia,1
Eu Conheço Aquela Moça,1
Eu E As Rosas,1
Eu Era Um Lobisomem Juvenil,1
Samba Numerado,1
Samba Nordestino (feat. Zeca Baleiro),1
Eu Esqueci Você,1
Eu Faço um Trato Contigo,1
Eu Fico,1
Eu Já Notei,1
Samba Rasgado,1
"Estrela, Estrela (feat. Carlos Moscardini)",1
Estrela do Céu / Amor a Favela,1
Estrela de Áries,1
Samba da Estrela Cadente,1
Estrada De Canindé,1
Estrada Do Sol,1
Samba da Bênç¦o,1
Samba da Brisa,1
Estranho,1
Samba da Benção / Agradecimento a Vinicius de Moraes,1
Estrategista,1
Estrela Cadente,1
Estrela Cadente (Hunting High and Low) (feat. Ivete Sangalo),1
Estrela D'Alva,1
Estrela Guia,1
Samba aos Nossos Ancestrais,1
Estrela Guia,1
Samba Sem Refrão,1
Samba Sem Nenhum Problema,1
Estrela Primeira (Amor Eu Fico),1
Estrela Sorridente,1
Estrela _ Estrada Linda,1
Samba Marchinhas Medley,1
Samba Maneiro,1
Samba Da Cabrocha Bamba,1
Samba De Janeiro,1
Eu Sambo Mesmo,1
Samba De Una Nota So,1
Eu Sei Que Vou Te Amor,1
Samba De Uma Nota So (One Note Samba),1
Samba De Uma Nota So,1
Samba De Um Minuto,1
Eu Senti,1
Eu Sou Assim,1
Eu Sou Negão,1
Samba De Gueto,1
Eu Me Lembro,1
Eu Só Quero um Xodó,1
Eu Te Amo Meu Brasil,1
Eu Te Quero Agora,1
Eu Vi Lili,1
Eu Vi Obatalá,1
Samba Da Legalidade,1
Samba Da Inião,1
Eu Vi Que Te Amo,1
Samba Da Cor,1
"Eu Sabia / Recado / Coisas do Mundo, Minha Nega ",1
Eu Quero é Botar Meu Bloco na Rua,1
Eu Quero É Sossêgo,1
Eu Quero Mais,1
Samba Legal,1
Eu Me Rendo,1
Eu Mudei,1
Eu Nasci pra Te Amar,1
Eu Noto,1
Eu Nunca Amei Alguém Como Te Amei,1
Samba Envolvente,1
Eu Nunca Vou Te Abandonar,1
Samba Em Copa,1
Eu Não Sou Cachorro Não / Quireria,1
Eu Não Sou Daqui,1
Eu Não Sou Manivela,1
Samba Dos Meses,1
Eu Não Tenho Onde Morar / Amor de Matar / Cada Macaco no seu Galho (Chô Chuá) / Samba da Minha Terra / Marinheiro Só,1
Eu Ouço Falar (Seu Julinho),1
Eu Pego,1
Eu Preciso Dizer Que Te Amo,1
Eu Preciso Te Esquecer,1
Eu Que Não Sei Quase Nada do Mar,1
Saudação à Oxumaré,1
Saude,1
Pretty Little Lies,1
"Desperta, Dodô",1
Desesperado,1
Desigual,1
Desliga e Vem / Eu Me Apaixonei pela Pessoa Errada (Ao Vivo),1
Ser Maravilhoso,1
Despacito (Featuring Daddy Yankee),1
Despedida de Mangueira,1
Despedida de casado,1
Ser Feliz,1
Desperdiçou,1
Despertar Do Lavador,1
Desejo Me Chama,1
Despreconceituosamente,1
Dessa Vez Eu Me Rendo,1
Destaque,1
Destino Tem Razão,1
Desça Daí Seu Corno,1
Deu Saudade,1
Deus Abençoe O Rolê,1
Deus E Brasileiro,1
Deus Lhe Ajude E A Mim Não Desampare,1
Serearei,1
Sereia / De Repente Califórnia / Como uma Onda (Zen Surfismo),1
Sem Rumo e Sem Destino,1
Desde que o samba é samba,1
Será Que Eu Vou Virar Bolor?,1
Descomplica,1
Desconsideração,1
Desconstrução,1
Sertão do Vale,1
Desculpa Doutor,1
Serrado,1
Desculpe O Auê,1
Serra De Amburana _ Tupinambá,1
Serra Acima,1
Serena,1
Serpentina,1
Sermão,1
Seria o rolex?,1
Seresta da Saudade,1
Seresta Moderna,1
Sereníssima,1
Serenata Do Luar (Moonlight Serenade),1
Serenata Antiga,1
Desdita,1
Deus Me Livre (Acústico),1
Sentimento Nú,1
Deus Perdoa,1
Semente de Paz,1
Dia De Sol,1
Dia Louco,1
Sempre Voando,1
Dia comum,1
Sempre Mangueira / Vou Partir,1
Dia de Graça / Samba da Antiga (Incidental),1
Diacho,1
Diagnóstico / Transplante de Coração,1
Diana,1
"Dias De Luta, Dias De Gloria",1
Deus e Viola,1
Dias de luta,1
Difícil Acreditar,1
Dig,1
Diga Pra Mim (Acústico),1
Dindi,1
Dindi,1
Dinheiro Mole,1
"Dinorah, Dinorah",1
Diogo Nos Raça,1
Dia De Sol,1
Senhor das Batalhas,1
Senhor das Palhas,1
Dia De Comemorar,1
Deus e o Mundo,1
Deus É Quem Ilumina,1
Sentimental,1
Sente o Peso do Couro,1
Deusa Do Amor,1
Sentado À Beira do Caminho,1
Sensual Sabor,1
Deusa da Minha Rua (Rosa),1
Sensatez,1
Senimbú e Calolé,1
Deusa do amor,1
Deve Ser Bonito,1
Devolvi,1
Dez Anjos,1
Dezembros,1
Dezesseis / Música Incidental: ''Strawberry Fields Forever'',1
Dezessete Na Corrente,1
Dia De Chuva,1
Senhor dos Anéis,1
Descobrimento do Brasil,1
Descaminhos,1
Desbunde total,1
Deixa o Menino Jogar,1
Sim ou não (participação especial Maluma),1
Sim ou Não,1
Deixa em Off,1
Deixa em Off / Cenário de Novela / Dona dos Meus Sonhos (Ao Vivo),1
Silêncio de um minuto,1
Silêncio de um Minuto,1
Deixa o Amor Entrar,1
Silêncio da noite,1
Silêncio da Seresta,1
Deixa o Mundo Falar,1
Shout,1
Deixa uma Paia pro Véio Queimá,1
Deixai Vir a Mim As Mulheres / Boa Companheira / A Morena Que Eu Gosto / Garota Dos Discos / Essa Mulata / Os Melhores Dias da Minha Vida,1
Deixei Falar,1
Deixo,1
Delicada,1
Sia,1
Delicado,1
Delírio...,1
Demolition Lovers,1
Deixa de Ser Convencida,1
Simples Desejo / Desencana,1
Deixa de Marra,1
Deixa de Manobra,1
Sinto,1
Deixa Eu Dizer,1
Sinhora,1
Sinhazinha,1
Singular,1
Deixa Eu Te Tocar,1
Deixa Eu Voltar pra Casa,1
Sindicato do Samba,1
Deixa Falar,1
Deixa O Carnaval Passar,1
Sincera Comigo / Eu Te Uso e Sumo,1
Deixa O Menino Jogar,1
Deixa O Verão,1
Sinal de Caim,1
Sinais de Fogo / Olhos Coloridos / São Gonça,1
Deixa a Gira Gira,1
Sina de Cigarra,1
Sina De Caboclo,1
Deixa a Tristeza,1
Shout At The Devil,1
Demônios da Garoa   Samba Medley,1
Set Fire to the Rain,1
Seu Camafeu,1
Der Kommissar,1
Der morgen danach,1
Seu Olegário / Casa de Dona Fia,1
Derivado Petrolífero,1
Seu Libório,1
Derreter a Aliança,1
Seu Fã,1
Seu Espião,1
Seu Crime,1
Seu Barbosa,1
Shortinho Saint Tropez,1
Derrotado,1
Derê / Nuvem,1
Desabafo,1
Seu Amor Já Terminou,1
Desabafo e Desafio,1
Setembro,1
Desaforos,1
Sete Coroas,1
Sete Cidades,1
Depois É Só Chorar,1
Seu Waldir,1
Depois do Amor,1
Depois de Ter Você,1
Shopping Sem Ninguém,1
Dendalei,1
Shiver,1
Dendeca de Briga,1
Shine It On,1
Shimbalaiê,1
Dentro Ali,1
Shallow,1
Shake a Tail Feather,1
Shake It Off,1
Sgt. Pepper's Lonely Hearts Club Band,1
Sexy Yemanjá,1
Dentro Do Coração,1
Dentro de Cada Um,1
Depende (feat. Fagner),1
Sexo na Treta,1
Seven Nation Army,1
Seven Devils,1
Seu espião,1
Sem Sal,1
Direct,1
Early Sunsets Over Monroeville,1
Double de Corpo,1
Se Voce Me Ouvisse,1
Dores Gris,1
Dormi na praça,1
Se Todos Fossem Iguais A Voce / Eu Sei Que Vou Te Amar,1
Se Todos Fossem Iguais A Voce,1
Dorminhoca,1
"Dormiu, Mas Acordou",1
"Dos Prazeres, Das Canções / Genipapo Absoluto",1
Dou A Vida Por Um Beijo,1
Down In A Hole,1
Se Você Deixar,1
Dragonstone,1
Se Papai Gira,1
Dream On,1
Dream a Little Dream of Me,1
Dream of You and I,1
Drowning Lessons,1
Drunk in Love (feat. Jay,1
Drão,1
Duas Faces,1
Doralice,1
Se Você Disser Adeus,1
Direito É Direito,1
Dona da Minha Cabeça,1
